RR001-0818|leading to an engine room of some plant operative the night through,|leading to an engine room of some plant operative the night through,
RR001-0819|from which warm air pours; or some hallway in a public building, or the|from which warm air pours; or some hallway in a public building, or the
RR001-0820|ultra-liberal and charitable lodging house of some religious mission.|ultra-liberal and charitable lodging house of some religious mission.
RR001-0821|Quite often on an icy night I have seen not a few of them lying over|Quite often on an icy night I have seen not a few of them lying over
RR001-0822|the gratings of the subway at Fourteenth Street and at other less|the gratings of the subway at Fourteenth Street and at other less
RR001-0823|conspicuous points, where, along with better men than themselves,|conspicuous points, where, along with better men than themselves,
RR001-0824|they were trusting to the semi-dry warm air that poured up through to|they were trusting to the semi-dry warm air that poured up through to
RR001-0825|prevent death from freezing. But the freeze being over, they would go|prevent death from freezing. But the freeze being over, they would go
RR001-0826|their ways, I am sure, and never mend them from any fear of a like|their ways, I am sure, and never mend them from any fear of a like
RR001-0827|experience.|experience.
RR001-0828|And it is exactly that about them which has always interested me. For,|And it is exactly that about them which has always interested me. For,
RR001-0829|by and large, I have never been able to feel that they either craved or|by and large, I have never been able to feel that they either craved or
RR001-0830|deserved the need of that sympathy that we so freely extend to others|deserved the need of that sympathy that we so freely extend to others
RR001-0831|of a less sturdy and different character. In truth, they are never as|of a less sturdy and different character. In truth, they are never as
RR001-0832|poor physically and nervously as many of those who, though socially|poor physically and nervously as many of those who, though socially
RR001-0833|fallen, yet appear to be better placed in the matter of clothes, food|fallen, yet appear to be better placed in the matter of clothes, food
RR001-0834|and mood. They are, in the main, neither lean nor dispirited, and they|and mood. They are, in the main, neither lean nor dispirited, and they
RR001-0835|take life with too jaunty an air to permit one to be distressed about|take life with too jaunty an air to permit one to be distressed about
RR001-0836|them. They remind me more of gulls or moles, or some different and|them. They remind me more of gulls or moles, or some different and
RR001-0837|unsocial animal that still finds in man his rightful prey or source|unsocial animal that still finds in man his rightful prey or source
RR001-0838|of supply. And I am positive that theirs is a disposition, either|of supply. And I am positive that theirs is a disposition, either
RR001-0839|inherited or made so by circumstances, which has not too much chemic|inherited or made so by circumstances, which has not too much chemic
RR001-0840|opposition to their lackadaisical state, that prefers it even to some|opposition to their lackadaisical state, that prefers it even to some
RR001-0841|other forms of existence. Summer or winter I have seen them here and|other forms of existence. Summer or winter I have seen them here and
RR001-0842|there, in the great city, but never in those poorer neighborhoods,|there, in the great city, but never in those poorer neighborhoods,
RR001-0843|frequented by those who are really in need, and always with the air|frequented by those who are really in need, and always with the air
RR001-0844|of physical if not material comfort hovering about them, and that in|of physical if not material comfort hovering about them, and that in
RR001-0845|the face of garments that would better become an ashcan than a man.|the face of garments that would better become an ashcan than a man.
RR001-0846|The rags. The dirt. And yet how often of a summer’s evening have I not|The rags. The dirt. And yet how often of a summer’s evening have I not
RR001-0847|seen them on the stones of doorways and the planks of docks and lumber|seen them on the stones of doorways and the planks of docks and lumber
RR001-0848|yards, warm and therefore comfortable, resting most lazily and snoring|yards, warm and therefore comfortable, resting most lazily and snoring
RR001-0849|loudly, as though their troubles or irritations, whatever they were,|loudly, as though their troubles or irritations, whatever they were,
RR001-0850|were far from them.|were far from them.
RR001-0851|And in these same easier seasons have I not seen them making their|And in these same easier seasons have I not seen them making their
RR001-0852|way defiantly or speculatively among the enormous crowds on the|way defiantly or speculatively among the enormous crowds on the
RR001-0853|principal streets of the city, gazing interestedly and alertly into|principal streets of the city, gazing interestedly and alertly into
RR001-0854|the splendid shopwindows, and thinking what thoughts and contemplating|the splendid shopwindows, and thinking what thoughts and contemplating
RR001-0855|what prospects! It is not from these that the burglars are recruited or|what prospects! It is not from these that the burglars are recruited or
RR001-0856|the pickpockets, as the police will tell you. And the great cities do|the pickpockets, as the police will tell you. And the great cities do
RR001-0857|not ordinarily attract them; though they come, occasionally, drawn, I|not ordinarily attract them; though they come, occasionally, drawn, I
RR001-0858|suppose, by the hope of novelty, and interested, quite as is Dives in|suppose, by the hope of novelty, and interested, quite as is Dives in
RR001-0859|Egypt or India, by what they see. Now and then you will behold one, as|Egypt or India, by what they see. Now and then you will behold one, as
RR001-0860|have I, being “ragged” by one of those idle mischievous gangs of the|have I, being “ragged” by one of those idle mischievous gangs of the
RR001-0861|city into whose heartless clutches he has chanced to fall. His hat will|city into whose heartless clutches he has chanced to fall. His hat will
RR001-0862|be seized and pulled or crushed down over his eyes, his matted hair|be seized and pulled or crushed down over his eyes, his matted hair
RR001-0863|or beard pulled, straws or rags or paper shoved between his back and|or beard pulled, straws or rags or paper shoved between his back and
RR001-0864|his coat and himself made into a veritable push-ball or punching-bag|his coat and himself made into a veritable push-ball or punching-bag
RR001-0865|to be shoved here and there, before he is allowed to depart. And|to be shoved here and there, before he is allowed to depart. And
RR001-0866|for no offense other than that he is as he is. Yet whether they are|for no offense other than that he is as he is. Yet whether they are
RR001-0867|spiritually outraged or depressed by this I would not be able to say.|spiritually outraged or depressed by this I would not be able to say.
RR001-0868|To me they have ever appeared to be immune to what would spiritually|To me they have ever appeared to be immune to what would spiritually
RR001-0869|degrade and hence torture and depress another.|degrade and hence torture and depress another.
RR001-0870|Their approach to life, if anything, appears to be one of hoyden|Their approach to life, if anything, appears to be one of hoyden
RR001-0871|contempt for conventional processes of all kinds, a kind of parasitic|contempt for conventional processes of all kinds, a kind of parasitic
RR001-0872|indifference to anything save their own comfort, joined with a not|indifference to anything save their own comfort, joined with a not
RR001-0873|unadmirable love for the out-of-doors and for change. So often, as|unadmirable love for the out-of-doors and for change. So often, as
RR001-0874|I have said, I have seen them about the great city, asleep in the|I have said, I have seen them about the great city, asleep in the
RR001-0875|cool recesses of not-much-frequented doors and passageways, and in|cool recesses of not-much-frequented doors and passageways, and in
RR001-0876|lumberyards and odd corners, anywhere where they were not likely to be|lumberyards and odd corners, anywhere where they were not likely to be
RR001-0877|observed. And my observation of them has led me to conclude that they|observed. And my observation of them has led me to conclude that they
RR001-0878|do not feel and hence do not suffer as do other and more sensitive men.|do not feel and hence do not suffer as do other and more sensitive men.
RR001-0879|They are not interested in material prosperity as such, and they will|They are not interested in material prosperity as such, and they will
RR001-0880|not work. If any one has ever seen one with that haunted look which|not work. If any one has ever seen one with that haunted look which
RR001-0881|at times characterizes the eye of those who take life and society so|at times characterizes the eye of those who take life and society so
RR001-0882|desperately and seriously, and that betokens one whom life is able to|desperately and seriously, and that betokens one whom life is able to
RR001-0883|torture, I have yet to hear of it.|torture, I have yet to hear of it.
RR001-0884|But what an interesting and amazing spectacle they present, and what|But what an interesting and amazing spectacle they present, and what
RR001-0885|amusing things are to be related of them! I personally have seen a|amusing things are to be related of them! I personally have seen a
RR001-0886|group of such rowdies, such as characterize some New York street|group of such rowdies, such as characterize some New York street
RR001-0887|corners even to this day pouring wood-alcohol on one of these fellows|corners even to this day pouring wood-alcohol on one of these fellows
RR001-0888|whom they chanced to find asleep, and then setting fire to it in order|whom they chanced to find asleep, and then setting fire to it in order
RR001-0889|to observe what would be the effect of the discovery by the victim of|to observe what would be the effect of the discovery by the victim of
RR001-0890|himself in flames. And subsequently pursuing him down the street with|himself in flames. And subsequently pursuing him down the street with
RR001-0891|shouts and ribald laughter. On another occasion, in Hudson Street, the|shouts and ribald laughter. On another occasion, in Hudson Street, the
RR001-0892|quondam home of the Hudson Dusters, I have seen six or eight of such|quondam home of the Hudson Dusters, I have seen six or eight of such
RR001-0893|youths pushing another one such about, carrying him here and there by|youths pushing another one such about, carrying him here and there by
RR001-0894|the legs and arms and tossing him into the air above an old discarded|the legs and arms and tossing him into the air above an old discarded
RR001-0895|mattress, until an irate citizen, not to be overawed himself, and of|mattress, until an irate citizen, not to be overawed himself, and of
RR001-0896|most respectable and God-fearing mien, chose to interfere and bring|most respectable and God-fearing mien, chose to interfere and bring
RR001-0897|about a release. And in another part of this same good city, that part|about a release. And in another part of this same good city, that part
RR001-0898|of the waterfront which lies east of South Ferry and south of Fulton|of the waterfront which lies east of South Ferry and south of Fulton
RR001-0899|Street, I have seen one such most persistently and thoroughly doused by|Street, I have seen one such most persistently and thoroughly doused by
RR001-0900|as many as ten playful wags, all in line, yet at different doors, and|as many as ten playful wags, all in line, yet at different doors, and
RR001-0901|each discharging a can or a bucket of water upon the fleeing victim,|each discharging a can or a bucket of water upon the fleeing victim,
RR001-0902|who sought to elude them by running. But, following this individual|who sought to elude them by running. But, following this individual
RR001-0903|to see what his mood might be, I could not see that he had taken the|to see what his mood might be, I could not see that he had taken the
RR001-0904|matter so very much to heart. Once free of his pursuers, he made his|matter so very much to heart. Once free of his pursuers, he made his
RR001-0905|way to a dock, where, seated behind some boxes in the sun, he made|way to a dock, where, seated behind some boxes in the sun, he made
RR001-0906|shift to dry himself and rest without appearing to fret over what had|shift to dry himself and rest without appearing to fret over what had
RR001-0907|occurred.|occurred.
RR001-0908|On one occasion I remember standing on the forward end of a ferry boat|On one occasion I remember standing on the forward end of a ferry boat
RR001-0909|that once plied between New York and Jersey City, the terminal of one|that once plied between New York and Jersey City, the terminal of one
RR001-0910|of the great railways entering the city, when one of these peculiar|of the great railways entering the city, when one of these peculiar
RR001-0911|creatures took occasion to make his very individual point of view|creatures took occasion to make his very individual point of view
RR001-0912|clear. It was late afternoon, and the forerunners of the homeward|clear. It was late afternoon, and the forerunners of the homeward
RR001-0913|evening rush of commuters were already beginning to appear. He was|evening rush of commuters were already beginning to appear. He was
RR001-0914|dirty and unkempt and materially degraded as may be, but not at all|dirty and unkempt and materially degraded as may be, but not at all
RR001-0915|cast down or distrait. On the contrary. Having been ushered to the|cast down or distrait. On the contrary. Having been ushered to the
RR001-0916|dock by a stalwart New York policeman and put on board and told never|dock by a stalwart New York policeman and put on board and told never
RR001-0917|to return on pain of arrest, he was still in an excellent mood in|to return on pain of arrest, he was still in an excellent mood in
RR001-0918|regard to it all. Heigh-ho! The world was not nearly so bad as many|regard to it all. Heigh-ho! The world was not nearly so bad as many
RR001-0919|made out. His toes sticking out, the ragged ends of his coat flapping|made out. His toes sticking out, the ragged ends of his coat flapping
RR001-0920|about him, a wretched excuse for a hat on his head, he still trotted|about him, a wretched excuse for a hat on his head, he still trotted
RR001-0921|here and there, a genial and knowing gleam in his eye, to say nothing|here and there, a genial and knowing gleam in his eye, to say nothing
RR001-0922|of a Mona Liza-like leer about his mouth. He surveyed us all, kempt|of a Mona Liza-like leer about his mouth. He surveyed us all, kempt
RR001-0923|and worthy exemplars of the proprieties, with the air of one who says:|and worthy exemplars of the proprieties, with the air of one who says:
RR001-0924|“Well, well! Such decent and such silly people. All sheep who know only|“Well, well! Such decent and such silly people. All sheep who know only
RR001-0925|the conventional ways and limitations of the city and nothing else,|the conventional ways and limitations of the city and nothing else,
RR001-0926|creatures who look on me as a wastrel, a failure and a ne’er-do-well.|creatures who look on me as a wastrel, a failure and a ne’er-do-well.
RR001-0927|Nevertheless, I am not as hopeless or as hapless as they think, the|Nevertheless, I am not as hopeless or as hapless as they think, the
RR001-0928|sillies.” And to make this clear he strode defiantly to and fro,|sillies.” And to make this clear he strode defiantly to and fro,
RR001-0929|smirking now on one and now on another, and coming near to one and|smirking now on one and now on another, and coming near to one and
RR001-0930|again to another, thereby causing each and every one to retreat for|again to another, thereby causing each and every one to retreat for
RR001-0931|the very simple reason that the odor of him was as unconventional as|the very simple reason that the odor of him was as unconventional as
RR001-0932|himself.|himself.
RR001-0933|Finding himself thus evaded and rather scorned for this procedure, he|Finding himself thus evaded and rather scorned for this procedure, he
RR001-0934|retired to the forward part of the deck for a time and communed with|retired to the forward part of the deck for a time and communed with
RR001-0935|himself; but not for long. For, deciding after all, I presume, that|himself; but not for long. For, deciding after all, I presume, that
RR001-0936|this was a form of defeat and that he was allowing himself to be unduly|this was a form of defeat and that he was allowing himself to be unduly
RR001-0937|put upon or outplaced, at least, by conventionalists, for whom he had|put upon or outplaced, at least, by conventionalists, for whom he had
RR001-0938|absolutely no respect, he whirled, and surveying the assembled company|absolutely no respect, he whirled, and surveying the assembled company
RR001-0939|of commuters who had by now gathered in a circle about him, like sheep|of commuters who had by now gathered in a circle about him, like sheep
RR001-0940|surveying some unwonted spectacle, he waved one hand dramatically and|surveying some unwonted spectacle, he waved one hand dramatically and
RR001-0941|announced: “I’m a dirty, drunken, blue-nosed bum, and I don’t give a|announced: “I’m a dirty, drunken, blue-nosed bum, and I don’t give a
RR001-0942|damn! See? See? I don’t give a damn!” and with that he caroled a little|damn! See? See? I don’t give a damn!” and with that he caroled a little
RR001-0943|tune, whistled, twiddled his fingers at all of us, did a light gay|tune, whistled, twiddled his fingers at all of us, did a light gay
RR001-0944|step here and there, and then, lifting his torn coat-tails, shook them|step here and there, and then, lifting his torn coat-tails, shook them
RR001-0945|defiantly and contemptuously in the face of all of us.|defiantly and contemptuously in the face of all of us.
RR001-0946|There were of course a few terrified squeaks from a few horrified and|There were of course a few terrified squeaks from a few horrified and
RR001-0947|sanctified maidens, old and young, who retreated to the protection of|sanctified maidens, old and young, who retreated to the protection of
RR001-0948|the saloon behind. There were also dark and reproving frowns from a|the saloon behind. There were also dark and reproving frowns from a
RR001-0949|number of solid and substantial citizens, very well-dressed indeed, who|number of solid and substantial citizens, very well-dressed indeed, who
RR001-0950|pretended not to notice or who even frowned on others for noticing.|pretended not to notice or who even frowned on others for noticing.
RR001-0951|Incidentally, there were a few delighted and yet repressed squeals from|Incidentally, there were a few delighted and yet repressed squeals from
RR001-0952|various youths and commonplace nobodies, like myself, and eke a number|various youths and commonplace nobodies, like myself, and eke a number
RR001-0953|of heavy guffaws from more substantial citizens of uncertain origin and|of heavy guffaws from more substantial citizens of uncertain origin and
RR001-0954|who should have, presumably, known better.|who should have, presumably, known better.
RR001-0955|Yet, after all, as I told myself, afterward, there was considerable to|Yet, after all, as I told myself, afterward, there was considerable to
RR001-0956|be said for the point of view of this man, or object. It was at least|be said for the point of view of this man, or object. It was at least
RR001-0957|individual, characterful and forceful. He was, decidedly, out of step|individual, characterful and forceful. He was, decidedly, out of step
RR001-0958|with all those about him, but still in step, plainly, with certain|with all those about him, but still in step, plainly, with certain
RR001-0959|fancies, moods, conditions more suited to his temperament. Decidedly,|fancies, moods, conditions more suited to his temperament. Decidedly,
RR001-0960|his point of view was that of the box-car, the railroad track, the|his point of view was that of the box-car, the railroad track, the
RR001-0961|hay-pile and the roadside. But what of it? Must one quarrel with a crow|hay-pile and the roadside. But what of it? Must one quarrel with a crow
RR001-0962|for being a crow, or with a sheep for being a sheep? Not I.|for being a crow, or with a sheep for being a sheep? Not I.
RR001-0963|And in addition, to prove that he really did not care a damn, and that|And in addition, to prove that he really did not care a damn, and that
RR001-0964|his world was his own, once the gates were lifted he went dancing|his world was his own, once the gates were lifted he went dancing
RR001-0965|off the boat and up the dock, a jaunty, devil-may-care air and step|off the boat and up the dock, a jaunty, devil-may-care air and step
RR001-0966|characterizing him, and was soon lost in the world farther on. But|characterizing him, and was soon lost in the world farther on. But
RR001-0967|about it all, as it seemed to me, there was something that said to|about it all, as it seemed to me, there was something that said to
RR001-0968|those of us who were left in the way, that he and his kind were|those of us who were left in the way, that he and his kind were
RR001-0969|neither to be pitied nor blamed. They were as they were, unsocial,|neither to be pitied nor blamed. They were as they were, unsocial,
RR001-0970|unconventional, indifferent to the saving, grasping, scheming plans|unconventional, indifferent to the saving, grasping, scheming plans
RR001-0971|of men, and in accord with moods if not plans of their own. They will|of men, and in accord with moods if not plans of their own. They will
RR001-0972|not, and I suspect cannot, run with the herd, even if they would. And|not, and I suspect cannot, run with the herd, even if they would. And
RR001-0973|no doubt they taste a form of pleasure and satisfaction that is as|no doubt they taste a form of pleasure and satisfaction that is as
RR001-0974|grateful to them as are all the moods and emotions which characterize|grateful to them as are all the moods and emotions which characterize
RR001-0975|those who are so unlike them and who see them as beings so utterly to|those who are so unlike them and who see them as beings so utterly to
RR001-0976|be pitied or foresworn. At least I imagine so.|be pitied or foresworn. At least I imagine so.
RR001-0977|THE MICHAEL J. POWERS ASSOCIATION|THE MICHAEL J. POWERS ASSOCIATION
RR001-0978|In an area of territory including something like forty thousand|In an area of territory including something like forty thousand
RR001-0979|residents of the crowded East Side of New York there dwells and rules|residents of the crowded East Side of New York there dwells and rules
RR001-0980|an individual whose political significance might well be a lesson to|an individual whose political significance might well be a lesson to
RR001-0981|the world.|the world.
RR001-0982|Stout, heavy-headed and comfortably constituted, except in the matter|Stout, heavy-headed and comfortably constituted, except in the matter
RR001-0983|of agility, he walks; and where he is not a personal arbiter he is at|of agility, he walks; and where he is not a personal arbiter he is at
RR001-0984|least a familiar figure. Not a saloon-keeper (and there is one to every|least a familiar figure. Not a saloon-keeper (and there is one to every
RR001-0985|half-block) but knows him perfectly and would be glad to take off his|half-block) but knows him perfectly and would be glad to take off his
RR001-0986|hat to him if it were expected, and would bring him into higher favor.|hat to him if it were expected, and would bring him into higher favor.
RR001-0987|Not a street cleaner or street division superintendent, policeman|Not a street cleaner or street division superintendent, policeman
RR001-0988|or fireman but recognizes him and goes out of his way to greet him|or fireman but recognizes him and goes out of his way to greet him
RR001-0989|respectfully. Store-keepers and school children, the basement barber|respectfully. Store-keepers and school children, the basement barber
RR001-0990|and the Italian coal-dealer all know who is meant when one incidentally|and the Italian coal-dealer all know who is meant when one incidentally
RR001-0991|mentions “the boss.” His progress, if one might so term his daily|mentions “the boss.” His progress, if one might so term his daily
RR001-0992|meanderings, is one of continual triumph. It is not coupled with|meanderings, is one of continual triumph. It is not coupled with
RR001-0993|huzzahs, it is true, but there is a far deeper and more vital sentiment|huzzahs, it is true, but there is a far deeper and more vital sentiment
RR001-0994|aroused, a feeling of reverence due a master.|aroused, a feeling of reverence due a master.
RR001-0995|I have in mind a common tenement residence in a crowded and sometimes|I have in mind a common tenement residence in a crowded and sometimes
RR001-0996|stifling street in this vicinity, where at evening the hand-organs play|stifling street in this vicinity, where at evening the hand-organs play
RR001-0997|and the children run the thoroughfare by thousands. Poor, compact; rich|and the children run the thoroughfare by thousands. Poor, compact; rich
RR001-0998|only in those quickly withering flowers of flesh and blood, the boys|only in those quickly withering flowers of flesh and blood, the boys
RR001-0999|and girls of the city. It is a section from which most men would flee|and girls of the city. It is a section from which most men would flee
RR001-1000|when in search of rest and quiet. The carts and wagons are numerous,|when in search of rest and quiet. The carts and wagons are numerous,
RR001-1001|the people are hard-working and poor. Stale odors emanate from many|the people are hard-working and poor. Stale odors emanate from many
RR001-1002|hallways and open windows.|hallways and open windows.
RR001-1003|Yet here, winter and summer, when evening falls and the cares of his|Yet here, winter and summer, when evening falls and the cares of his
RR001-1004|contracting business are over for the day, this individual may be seen|contracting business are over for the day, this individual may be seen
RR001-1005|perched upon the front stoop of his particular tenement building or|perched upon the front stoop of his particular tenement building or
RR001-1006|making a slow, conversational progress to the clubhouse, a half-dozen|making a slow, conversational progress to the clubhouse, a half-dozen
RR001-1007|doors to the west. So peculiar is the political life of the great|doors to the west. So peculiar is the political life of the great
RR001-1008|metropolis that his path for this short distance is blockaded by dozens|metropolis that his path for this short distance is blockaded by dozens
RR001-1009|who seek the awesome confessional of his ear.|who seek the awesome confessional of his ear.
RR001-1010|“Mr. Powers, if you don’t mind, when you’re through I would like a word|“Mr. Powers, if you don’t mind, when you’re through I would like a word
RR001-1011|with you.”|with you.”
RR001-1012|“Mr. Powers, if you’re not too busy, I want to ask you a question.”|“Mr. Powers, if you’re not too busy, I want to ask you a question.”
RR001-1013|“Mr. Powers--” how often is this simple form of request made into his|“Mr. Powers -- ” how often is this simple form of request made into his
RR001-1014|ear. Three hours’ walking, less than three hundred feet--this tells|ear. Three hours’ walking, less than three hundred feet -- this tells
RR001-1015|the story of the endless number that seek to buttonhole him. “Rubbing|the story of the endless number that seek to buttonhole him. “Rubbing
RR001-1016|something offen him,” is the way the politicians interpret these|something offen him,” is the way the politicians interpret these
RR001-1017|conversations.|conversations.
RR001-1018|Being a big man with a very “big” influence, he is inclined to be|Being a big man with a very “big” influence, he is inclined to be
RR001-1019|autocratic, an attitude of mind which endless whispered pleas are|autocratic, an attitude of mind which endless whispered pleas are
RR001-1020|little calculated to modify. Always he carries himself with a reserved|little calculated to modify. Always he carries himself with a reserved
RR001-1021|and secret air. There is something uncompromising about the wide mouth,|and secret air. There is something uncompromising about the wide mouth,
RR001-1022|with its long upper lip, the thin line of the lips set like the edge of|with its long upper lip, the thin line of the lips set like the edge of
RR001-1023|an oyster shell, the square, heavily-weighted jaw beneath, which is|an oyster shell, the square, heavily-weighted jaw beneath, which is
RR001-1024|cold and hard. Yet his mouth is continually wrinkling at the corners|cold and hard. Yet his mouth is continually wrinkling at the corners
RR001-1025|with the semblance of a smile, and those nearest as well as those|with the semblance of a smile, and those nearest as well as those
RR001-1026|farthest from him will tell you that he has a good heart. You may take|farthest from him will tell you that he has a good heart. You may take
RR001-1027|that with a grain of salt, or not, as you choose.|that with a grain of salt, or not, as you choose.
RR001-1028|I had not been in the district very long before I saw in the windows of|I had not been in the district very long before I saw in the windows of
RR001-1029|nearly every kind of store a cheaply-printed placard announcing that|nearly every kind of store a cheaply-printed placard announcing that
RR001-1030|the annual outing of the Michael J. Powers Association would take place|the annual outing of the Michael J. Powers Association would take place
RR001-1031|on Tuesday, August 2d, at Wetzel’s Grove, College Point. The steamer|on Tuesday, August twod, at Wetzel’s Grove, College Point. The steamer
RR001-1032|_Cygnus_, leaving Pier 30, East River, would convey them. Games,|_Cygnus_, leaving Pier three0, East River, would convey them. Games,
RR001-1033|luncheon and dinner were to be the entertainment. Tickets five dollars.|luncheon and dinner were to be the entertainment. Tickets five dollars.
RR001-1034|Any one who has ever taken even a casual glance at the East Side would|Any one who has ever taken even a casual glance at the East Side would
RR001-1035|be struck by the exorbitance of such a charge as five dollars. No one|be struck by the exorbitance of such a charge as five dollars. No one
RR001-1036|would believe for an instant that these saving Germans, Jews and other|would believe for an instant that these saving Germans, Jews and other
RR001-1037|types of hard-working nationalities would willingly invest anything|types of hard-working nationalities would willingly invest anything
RR001-1038|over fifty cents in any such outing. Times are always hard here, the|over fifty cents in any such outing. Times are always hard here, the
RR001-1039|size of a dollar exceedingly large. Yet there was considerable stir|size of a dollar exceedingly large. Yet there was considerable stir
RR001-1040|over the prospective pleasure of the day in this district.|over the prospective pleasure of the day in this district.
RR001-1041|“Toosday is a great day,” remarked my German barber banteringly, when I|“Toosday is a great day,” remarked my German barber banteringly, when I
RR001-1042|called on the Saturday previous to get shaved.|called on the Saturday previous to get shaved.
RR001-1043|“What about Tuesday?”|“What about Tuesday?”
RR001-1044|“Mr. Powers holds his picnic. Der will be some beer drunk, you bet.”|“Mr. Powers holds his picnic. Der will be some beer drunk, you bet.”
RR001-1045|“What do you know about it? Do you belong to the association?”|“What do you know about it? Do you belong to the association?”
RR001-1046|“Yes. I was now six years a member alretty. It is a fine association.”|“Yes. I was now six years a member alretty. It is a fine association.”
RR001-1047|“What makes them charge five dollars? There can’t be very many around|“What makes them charge five dollars? There can’t be very many around
RR001-1048|here who can afford to pay that much.”|here who can afford to pay that much.”
RR001-1049|“Der will be t’ree t’ousand, anyway,” he answered, “maybe more.|“Der will be t’ree t’ousand, anyway,” he answered, “maybe more.
RR001-1050|Efferybody goes. Mr. Powers say ‘Go,’ den dey go.”|Efferybody goes. Mr. Powers say ‘Go,’ den dey go.”
RR001-1051|“Oh, Mr. Powers makes you go, does he?”|“Oh, Mr. Powers makes you go, does he?”
RR001-1052|“No,” he replied conservatively. “It is a nice picnic. We haf music, a|“No,” he replied conservatively. “It is a nice picnic. We haf music, a
RR001-1053|cubble of bands. Der is racing, schwimming, all de beer you want for|cubble of bands. Der is racing, schwimming, all de beer you want for
RR001-1054|nodding, breakfast und dinner, a nice boat ride. Oh, we haf a good|nodding, breakfast und dinner, a nice boat ride. Oh, we haf a good
RR001-1055|time.”|time.”
RR001-1056|“Do you belong to Tammany?”|“Do you belong to Tammany?”
RR001-1057|“No, sir.”|“No, sir.”
RR001-1058|“Hold any office under Mr. Powers?”|“Hold any office under Mr. Powers?”
RR001-1059|“No, sir.”|“No, sir.”
RR001-1060|“Well, why do you go, then? There must be some reason.”|“Well, why do you go, then? There must be some reason.”
RR001-1061|“I haf de polling place in my back room,” he finally admitted.|“I haf de polling place in my back room,” he finally admitted.
RR001-1062|“How much do you get for that?”|“How much do you get for that?”
RR001-1063|“Sixty-five dollars a year.”|“Sixty-five dollars a year.”
RR001-1064|“And you give five of that back for a ticket?”|“And you give five of that back for a ticket?”
RR001-1065|He smiled, but made no reply.|He smiled, but made no reply.
RR001-1066|It was on Monday that the German grocer signified his intention of|It was on Monday that the German grocer signified his intention of
RR001-1067|going.|going.
RR001-1068|“Do all of you people have to attend?” I inquired.|“Do all of you people have to attend?” I inquired.
RR001-1069|“No,” he replied, “we don’t have to. There will be somebody there from|“No,” he replied, “we don’t have to. There will be somebody there from
RR001-1070|most of the stores around here, though.”|most of the stores around here, though.”
RR001-1071|“Why?”|“Why?”
RR001-1072|“Ask Mr. Powers. There’ll be somebody there from every saloon,|“Ask Mr. Powers. There’ll be somebody there from every saloon,
RR001-1073|barbershop, restaurant and grocery in the district.”|barbershop, restaurant and grocery in the district.”
RR001-1074|“But why?”|“But why?”
RR001-1075|“Ho,” he returned, “it’s a good picnic. Mr. Powers looks mighty fine|“Ho,” he returned, “it’s a good picnic. Mr. Powers looks mighty fine
RR001-1076|marching at the head. They say he is next after Croker now.”|marching at the head. They say he is next after Croker now.”
RR001-1077|Among the petty dealers of the neighborhood generally could be found|Among the petty dealers of the neighborhood generally could be found
RR001-1078|the same genial acceptance of the situation.|the same genial acceptance of the situation.
RR001-1079|“Dat is a great parade,” said a milk dealer to me. “You will see|“Dat is a great parade,” said a milk dealer to me. “You will see
RR001-1080|somet’ing doing if you are in de distric’ dat night. Senators walk|somet’ing doing if you are in de distric’ dat night. Senators walk
RR001-1081|around just de same as street cleaners; police captains, too.”|around just de same as street cleaners; police captains, too.”
RR001-1082|I thought of the condescension of these high-and-mighties deigning to|I thought of the condescension of these high-and-mighties deigning to
RR001-1083|walk with the common street cleaners, coerced into line.|walk with the common street cleaners, coerced into line.
RR001-1084|“Are you going?” I asked.|“Are you going?” I asked.
RR001-1085|“Yes.”|“Yes.”
RR001-1086|“Want to go?”|“Want to go?”
RR001-1087|“Oh, it’s good enough.”|“Oh, it’s good enough.”
RR001-1088|“What do you think of Powers?”|“What do you think of Powers?”
RR001-1089|“He is a great man. Stands next to Croker. Wait till you see de|“He is a great man. Stands next to Croker. Wait till you see de
RR001-1090|procession dat goes by here.”|procession dat goes by here.”
RR001-1091|This was the point, the procession. Any such rich material evidence|This was the point, the procession. Any such rich material evidence
RR001-1092|of power was a sufficient reason for loyalty in the minds of these|of power was a sufficient reason for loyalty in the minds of these
RR001-1093|people. They worship power. None know it better than these particular|people. They worship power. None know it better than these particular
RR001-1094|individuals who lead them. The significance of forcing so many to|individuals who lead them. The significance of forcing so many to
RR001-1095|march, coming thus rapidly home to me, I dropped around to the district|march, coming thus rapidly home to me, I dropped around to the district
RR001-1096|Tammany club on the afternoon and evening preceding this eventful|Tammany club on the afternoon and evening preceding this eventful
RR001-1097|day. The palatial chambers of the district leader in the club are|day. The palatial chambers of the district leader in the club are
RR001-1098|his arena, and on this particular evening these same were the center|his arena, and on this particular evening these same were the center
RR001-1099|of much political activity. Signs of the power of which I had heard|of much political activity. Signs of the power of which I had heard
RR001-1100|and seen other evidences were here renewed before my eyes. Arranged|and seen other evidences were here renewed before my eyes. Arranged
RR001-1101|in a great meeting-chamber, the political hall of the club, were|in a great meeting-chamber, the political hall of the club, were
RR001-1102|tables and counters, behind which were standing men who, as I learned|tables and counters, behind which were standing men who, as I learned
RR001-1103|immediately afterward, were of high standing in the district and|immediately afterward, were of high standing in the district and
RR001-1104|city organization. Deputy commissioners of the water department, the|city organization. Deputy commissioners of the water department, the
